instanceType,vCpus,memorySizeInGiB,processorClockSpeedInGhz,spotLinuxHr,onDemandLinuxHr,storageTotalSizeInGB,speed_price_ratio,cpu_price_ratio,ram_price_ratio,comp_price_ratio,demand_spot_ratio,instanceFamilyName
c7i-flex.12xlarge,48.0,96.0,3.2,0.2035,2.0349,0.0,1.57255884810064,23.5883827215097,47.1767654430193,75.4828247088309,9.9995085995086,"Compute optimized"
c7i-flex.16xlarge,64.0,128.0,3.2,0.2746,2.7132,0.0,1.17941913607548,23.5883827215097,47.1767654430193,75.4828247088309,9.88055353241078,"Compute optimized"
c7i-flex.2xlarge,8.0,16.0,3.2,0.1572,0.3392,0.0,9.43396226415094,23.5849056603774,47.1698113207547,75.4716981132076,2.15776081424936,"Compute optimized"
c7i-flex.4xlarge,16.0,32.0,3.2,0.1991,0.6783,0.0,4.71767654430193,23.5883827215097,47.1767654430193,75.4828247088309,3.40683073832245,"Compute optimized"
c7i-flex.8xlarge,32.0,64.0,3.2,0.3571,1.3566,0.0,2.35883827215097,23.5883827215097,47.1767654430193,75.4828247088309,3.79893587230468,"Compute optimized"
c7i-flex.large,2.0,4.0,3.2,0.0254,0.0848,0.0,37.7358490566038,23.5849056603774,47.1698113207547,75.4716981132076,3.33858267716535,"Compute optimized"
c7i-flex.xlarge,4.0,8.0,3.2,0.0521,0.1696,0.0,18.8679245283019,23.5849056603774,47.1698113207547,75.4716981132076,3.2552783109405,"Compute optimized"
c7i.12xlarge,48.0,96.0,3.2,0.6371,2.142,0.0,1.49393090569561,22.4089635854342,44.8179271708684,71.7086834733894,3.36210955893894,"Compute optimized"
c7i.16xlarge,64.0,128.0,3.2,0.8514,2.856,0.0,1.12044817927171,22.4089635854342,44.8179271708684,71.7086834733894,3.35447498238196,"Compute optimized"
c7i.24xlarge,96.0,192.0,3.2,1.0285,4.284,0.0,0.746965452847806,22.4089635854342,44.8179271708684,71.7086834733894,4.16528925619835,"Compute optimized"
c7i.2xlarge,8.0,16.0,3.2,0.1273,0.357,0.0,8.96358543417367,22.4089635854342,44.8179271708684,71.7086834733894,2.80439905734485,"Compute optimized"
c7i.48xlarge,192.0,384.0,3.2,2.2466,8.568,0.0,0.373482726423903,22.4089635854342,44.8179271708684,71.7086834733894,3.81376301967417,"Compute optimized"
c7i.4xlarge,16.0,32.0,3.2,0.258,0.714,0.0,4.48179271708683,22.4089635854342,44.8179271708684,71.7086834733894,2.76744186046512,"Compute optimized"
c7i.8xlarge,32.0,64.0,3.2,0.5421,1.428,0.0,2.24089635854342,22.4089635854342,44.8179271708684,71.7086834733894,2.63420033204206,"Compute optimized"
c7i.large,2.0,4.0,3.2,0.028,0.0892,0.0,35.8744394618834,22.4215246636771,44.8430493273543,71.7488789237668,3.18571428571429,"Compute optimized"
c7i.metal-24xl,96.0,192.0,3.2,0.4284,4.284,0.0,0.746965452847806,22.4089635854342,44.8179271708684,71.7086834733894,10.0,"Compute optimized"
c7i.metal-48xl,192.0,384.0,3.2,0.8568,8.568,0.0,0.373482726423903,22.4089635854342,44.8179271708684,71.7086834733894,10.0,"Compute optimized"
c7i.xlarge,4.0,8.0,3.2,0.0647,0.1785,0.0,17.9271708683473,22.4089635854342,44.8179271708684,71.7086834733894,2.75888717156105,"Compute optimized"
c8g.12xlarge,48.0,96.0,2.8,0.4732,1.9142,0.0,1.46275206352523,25.0757496604326,50.1514993208651,70.2120990492111,4.04522400676247,"Compute optimized"
c8g.16xlarge,64.0,128.0,2.8,0.3361,2.5523,0.0,1.09704971986052,25.0754221682404,50.1508443364808,70.2111820710732,7.59387087176435,"Compute optimized"
c8g.24xlarge,96.0,192.0,2.8,0.4054,3.8285,0.0,0.731356928300901,25.0750946846023,50.1501893692046,70.2102651168865,9.44375925012334,"Compute optimized"
c8g.2xlarge,8.0,16.0,2.8,0.0835,0.319,0.0,8.77742946708464,25.0783699059561,50.1567398119122,70.2194357366771,3.82035928143713,"Compute optimized"
c8g.48xlarge,192.0,384.0,2.7,1.6738,7.657,0.0,0.35261851900222,25.0750946846023,50.1501893692046,67.7027556484263,4.57462062373043,"Compute optimized"
c8g.4xlarge,16.0,32.0,2.8,0.1893,0.6381,0.0,4.38802695502272,25.074439742987,50.148879485974,70.2084312803636,3.37083993660856,"Compute optimized"
c8g.8xlarge,32.0,64.0,2.8,0.3532,1.2762,0.0,2.19401347751136,25.074439742987,50.148879485974,70.2084312803636,3.61325028312571,"Compute optimized"
c8g.large,2.0,4.0,2.8,0.0226,0.0798,0.0,35.0877192982456,25.062656641604,50.125313283208,70.1754385964912,3.53097345132743,"Compute optimized"
c8g.medium,1.0,2.0,2.8,0.004,0.0399,0.0,70.1754385964912,25.062656641604,50.125313283208,70.1754385964912,9.975,"Compute optimized"
c8g.metal-24xl,96.0,192.0,2.8,0.3828,3.8285,0.0,0.731356928300901,25.0750946846023,50.1501893692046,70.2102651168865,10.0013061650993,"Compute optimized"
c8g.metal-48xl,192.0,384.0,2.7,0.7667,7.657,0.0,0.35261851900222,25.0750946846023,50.1501893692046,67.7027556484263,9.98695708882222,"Compute optimized"
c8g.xlarge,4.0,8.0,2.8,0.0435,0.1595,0.0,17.5548589341693,25.0783699059561,50.1567398119122,70.2194357366771,3.66666666666667,"Compute optimized"
d2.2xlarge,8.0,61.0,2.4,0.138,1.38,12288.0,1.73913043478261,5.79710144927536,44.2028985507246,13.9130434782609,10.0,"Storage optimized"
d2.4xlarge,16.0,122.0,2.4,0.2814,2.76,24576.0,0.869565217391304,5.79710144927536,44.2028985507246,13.9130434782609,9.80810234541578,"Storage optimized"
d2.8xlarge,36.0,244.0,2.4,0.5546,5.52,49152.0,0.434782608695652,6.52173913043478,44.2028985507246,15.6521739130435,9.95311936530833,"Storage optimized"
d2.xlarge,4.0,30.5,2.4,0.069,0.69,6144.0,3.47826086956522,5.79710144927536,44.2028985507246,13.9130434782609,10.0,"Storage optimized"
d3.2xlarge,8.0,64.0,3.1,0.3334,0.999,11880.0,3.1031031031031,8.00800800800801,64.0640640640641,24.8248248248248,2.99640071985603,"Storage optimized"
d3.4xlarge,16.0,128.0,3.1,0.673,1.998,23760.0,1.55155155155155,8.00800800800801,64.0640640640641,24.8248248248248,2.96879643387816,"Storage optimized"
d3.8xlarge,32.0,256.0,3.1,1.2469,3.9955,47520.0,0.775872856964085,8.00901013640345,64.0720810912276,24.8279314228507,3.20434678001444,"Storage optimized"
d3.xlarge,4.0,32.0,3.1,0.1009,0.499,5940.0,6.2124248496994,8.01603206412826,64.128256513026,24.8496993987976,4.94549058473736,"Storage optimized"
d3en.12xlarge,48.0,192.0,3.1,0.6309,6.3086,335520.0,0.491392702025806,7.60866119265764,30.4346447706306,23.5868496972387,9.99936598510065,"Storage optimized"
d3en.2xlarge,8.0,32.0,3.1,0.2811,1.051,55920.0,2.94957183634634,7.61179828734539,30.4471931493815,23.5965746907707,3.73888295980078,"Storage optimized"
d3en.4xlarge,16.0,64.0,3.1,0.5991,2.103,111840.0,1.47408464098906,7.60817879220162,30.4327151688065,23.585354255825,3.51026539809715,"Storage optimized"
d3en.6xlarge,24.0,96.0,3.1,0.4806,3.154,167760.0,0.98287888395688,7.60938490805327,30.4375396322131,23.5890932149651,6.56263004577611,"Storage optimized"
d3en.8xlarge,32.0,128.0,3.1,1.036,4.2058,223680.0,0.737077369347092,7.60854058680869,30.4341623472348,23.5864758191069,4.05965250965251,"Storage optimized"
d3en.xlarge,4.0,16.0,3.1,0.0526,0.526,27960.0,5.893536121673,7.60456273764258,30.4182509505703,23.574144486692,10.0,"Storage optimized"
dl1.24xlarge,96.0,768.0,3.0,1.3109,13.109,4000.0,0.228850408116561,7.32321305972996,58.5857044778397,21.9696391791899,10.0,"Machine Learning ASIC Instances"
f1.16xlarge,64.0,976.0,2.3,1.3203,13.2,3760.0,0.174242424242424,4.84848484848485,73.9393939393939,11.1515151515152,9.99772778913883,"FPGA Instances"
f1.2xlarge,8.0,122.0,2.3,0.2523,1.65,470.0,1.39393939393939,4.84848484848485,73.9393939393939,11.1515151515152,6.53983353151011,"FPGA Instances"
f1.4xlarge,16.0,244.0,2.3,0.6117,3.3,940.0,0.696969696969697,4.84848484848485,73.9393939393939,11.1515151515152,5.39480137322217,"FPGA Instances"
f2.12xlarge,48.0,512.0,3.4,0.8666,3.96,1880.0,0.858585858585859,12.1212121212121,129.292929292929,41.2121212121212,4.56958227555966,"FPGA Instances"
f2.48xlarge,192.0,2048.0,3.4,1.6048,15.84,7520.0,0.214646464646465,12.1212121212121,129.292929292929,41.2121212121212,9.8703888334995,"FPGA Instances"
f2.6xlarge,24.0,256.0,3.4,0.0,1.98,940.0,1.71717171717172,12.1212121212121,129.292929292929,41.2121212121212,,"FPGA Instances"
g4ad.16xlarge,64.0,256.0,3.0,1.1764,3.468,2400.0,0.865051903114187,18.4544405997693,73.8177623990773,55.363321799308,2.94797687861272,"GPU instance"
g4ad.2xlarge,8.0,32.0,3.0,0.2212,0.5412,300.0,5.54323725055432,14.7819660014782,59.1278640059128,44.3458980044346,2.44665461121157,"GPU instance"
g4ad.4xlarge,16.0,64.0,3.0,0.4174,0.867,600.0,3.46020761245675,18.4544405997693,73.8177623990773,55.363321799308,2.07714422616196,"GPU instance"
g4ad.8xlarge,32.0,128.0,3.0,0.7064,1.734,1200.0,1.73010380622837,18.4544405997693,73.8177623990773,55.363321799308,2.45469988674972,"GPU instance"
g4ad.xlarge,4.0,16.0,3.0,0.1131,0.3785,150.0,7.92602377807133,10.5680317040951,42.2721268163804,31.7040951122853,3.34659593280283,"GPU instance"
g4dn.12xlarge,48.0,192.0,2.5,1.1768,3.912,900.0,0.639059304703476,12.2699386503067,49.079754601227,30.6748466257669,3.32426920462271,"GPU instance"
g4dn.16xlarge,64.0,256.0,2.5,0.9957,4.352,900.0,0.574448529411765,14.7058823529412,58.8235294117647,36.7647058823529,4.37079441598875,"GPU instance"
g4dn.2xlarge,8.0,32.0,2.5,0.2972,0.752,225.0,3.32446808510638,10.6382978723404,42.5531914893617,26.5957446808511,2.53028263795424,"GPU instance"
g4dn.4xlarge,16.0,64.0,2.5,0.3472,1.204,225.0,2.07641196013289,13.2890365448505,53.156146179402,33.2225913621262,3.46774193548387,"GPU instance"
g4dn.8xlarge,32.0,128.0,2.5,0.7627,2.176,900.0,1.14889705882353,14.7058823529412,58.8235294117647,36.7647058823529,2.85302215812246,"GPU instance"
g4dn.metal,96.0,384.0,2.5,3.3428,7.824,1800.0,0.319529652351738,12.2699386503067,49.079754601227,30.6748466257669,2.34055282996291,"GPU instance"
g4dn.xlarge,4.0,16.0,2.5,0.1619,0.526,125.0,4.75285171102662,7.60456273764258,30.4182509505703,19.0114068441065,3.24891908585547,"GPU instance"
g5.12xlarge,48.0,192.0,3.3,1.9148,5.672,3800.0,0.581805359661495,8.46262341325811,33.8504936530324,27.9266572637518,2.96218926258617,"GPU instance"
g5.16xlarge,64.0,256.0,3.3,1.6325,4.096,1900.0,0.8056640625,15.625,62.5,51.5625,2.50903522205207,"GPU instance"
g5.24xlarge,96.0,384.0,3.3,3.3506,8.144,3800.0,0.405206286836935,11.7878192534381,47.1512770137525,38.8998035363458,2.43060944308482,"GPU instance"
g5.2xlarge,8.0,32.0,3.3,0.4227,1.212,450.0,2.72277227722772,6.6006600660066,26.4026402640264,21.7821782178218,2.86728176011356,"GPU instance"
g5.48xlarge,192.0,768.0,3.3,1.6592,16.288,7600.0,0.202603143418468,11.7878192534381,47.1512770137525,38.8998035363458,9.81677917068467,"GPU instance"
g5.4xlarge,16.0,64.0,3.3,0.621,1.624,600.0,2.0320197044335,9.85221674876847,39.4088669950739,32.512315270936,2.61513687600644,"GPU instance"
g5.8xlarge,32.0,128.0,3.3,0.9488,2.448,900.0,1.34803921568627,13.0718954248366,52.2875816993464,43.1372549019608,2.58010118043845,"GPU instance"
g5.xlarge,4.0,16.0,3.3,0.3607,1.006,250.0,3.28031809145129,3.97614314115308,15.9045725646123,13.1212723658052,2.78902134738009,"GPU instance"
g5g.16xlarge,64.0,128.0,2.5,0.2744,2.744,0.0,0.911078717201166,23.3236151603499,46.6472303206997,58.3090379008746,10.0,"GPU instance"
g5g.2xlarge,8.0,16.0,2.5,0.2372,0.556,0.0,4.49640287769784,14.3884892086331,28.7769784172662,35.9712230215827,2.34401349072513,"GPU instance"
g5g.4xlarge,16.0,32.0,2.5,0.2431,0.828,0.0,3.01932367149758,19.3236714975845,38.6473429951691,48.3091787439614,3.40600575894694,"GPU instance"
g5g.8xlarge,32.0,64.0,2.5,0.58,1.372,0.0,1.82215743440233,23.3236151603499,46.6472303206997,58.3090379008746,2.36551724137931,"GPU instance"
g5g.metal,64.0,128.0,2.5,0.2744,2.744,0.0,0.911078717201166,23.3236151603499,46.6472303206997,58.3090379008746,10.0,"GPU instance"
g5g.xlarge,4.0,8.0,2.5,0.0982,0.42,0.0,5.95238095238095,9.52380952380952,19.047619047619,23.8095238095238,4.27698574338086,"GPU instance"
g6.12xlarge,48.0,192.0,3.4,1.9028,4.6016,3760.0,0.738873435326843,10.4311543810848,41.7246175243394,35.4659248956885,2.41833088080723,"GPU instance"
g6.16xlarge,64.0,256.0,3.4,1.07,3.3968,1880.0,1.00094206311823,18.8412623645784,75.3650494583137,64.0602920395666,3.17457943925234,"GPU instance"
g6.24xlarge,96.0,384.0,3.4,2.3091,6.6752,3760.0,0.50934803451582,14.3815915627996,57.5263662511985,48.8974113135187,2.89082326447534,"GPU instance"
g6.2xlarge,8.0,32.0,3.4,0.4013,0.9776,450.0,3.47790507364975,8.18330605564648,32.7332242225859,27.823240589198,2.43608273112385,"GPU instance"
g6.48xlarge,192.0,768.0,3.4,2.5693,13.3504,7520.0,0.25467401725791,14.3815915627996,57.5263662511985,48.8974113135187,5.19612345775114,"GPU instance"
g6.4xlarge,16.0,64.0,3.4,0.5054,1.3232,600.0,2.56952841596131,12.0918984280532,48.3675937122128,41.1124546553809,2.61812425801345,"GPU instance"
g6.8xlarge,32.0,128.0,3.4,0.8586,2.0144,900.0,1.6878474980143,15.8856235107228,63.5424940428912,54.0111199364575,2.34614488702539,"GPU instance"
g6.xlarge,4.0,16.0,3.4,0.337,0.8048,250.0,4.22465208747515,4.97017892644135,19.8807157057654,16.8986083499006,2.38813056379822,"GPU instance"
g6e.12xlarge,48.0,384.0,3.4,4.2637,10.4926,3800.0,0.324037893372472,4.57465261231725,36.597220898538,15.5538188818787,2.46091422942515,"GPU instance"
g6e.16xlarge,64.0,512.0,3.4,2.0778,7.5772,1900.0,0.448714564746872,8.44639180699995,67.5711344559996,28.7177321437998,3.64674174607758,"GPU instance"
g6e.24xlarge,96.0,768.0,3.4,4.1846,15.0656,3800.0,0.225679694137638,6.37213254035684,50.9770603228547,21.6652506372133,3.60024853032548,"GPU instance"
g6e.2xlarge,8.0,64.0,3.4,0.879,2.2421,450.0,1.51643548459034,3.56808349315374,28.5446679452299,12.1314838767227,2.55073947667804,"GPU instance"
g6e.48xlarge,192.0,1536.0,3.4,5.0968,30.1312,7600.0,0.112839847068819,6.37213254035684,50.9770603228547,21.6652506372133,5.91178778841626,"GPU instance"
g6e.4xlarge,16.0,128.0,3.4,1.0701,3.0042,600.0,1.13174888489448,5.32587710538579,42.6070168430863,18.1079821583117,2.80740117746005,"GPU instance"
g6e.8xlarge,32.0,256.0,3.4,1.6499,4.5286,900.0,0.75078390672614,7.06620147506956,56.5296118005565,24.0250850152365,2.74477241044912,"GPU instance"
g6e.xlarge,4.0,32.0,3.4,0.6864,1.861,250.0,1.82697474476088,2.14938205265986,17.1950564212789,7.30789897904353,2.71124708624709,"GPU instance"
gr6.4xlarge,16.0,128.0,3.4,0.5808,1.5392,600.0,2.20893970893971,10.3950103950104,83.1600831600832,35.3430353430353,2.65013774104683,"GPU instance"
gr6.8xlarge,32.0,256.0,3.4,0.9089,2.4464,900.0,1.38979725310661,13.080444735121,104.643557880968,44.4735120994114,2.69160523709979,"GPU instance"
h1.16xlarge,64.0,256.0,2.3,0.8423,3.744,16000.0,0.614316239316239,17.0940170940171,68.3760683760684,39.3162393162393,4.44497210020183,"Storage optimized"
h1.2xlarge,8.0,32.0,2.3,0.1867,0.468,2000.0,4.91452991452991,17.0940170940171,68.3760683760684,39.3162393162393,2.50669523299411,"Storage optimized"
h1.4xlarge,16.0,64.0,2.3,0.1759,0.936,4000.0,2.45726495726496,17.0940170940171,68.3760683760684,39.3162393162393,5.32120523024446,"Storage optimized"
h1.8xlarge,32.0,128.0,2.3,0.5437,1.872,8000.0,1.22863247863248,17.0940170940171,68.3760683760684,39.3162393162393,3.44307522530807,"Storage optimized"
hpc7g.16xlarge,64.0,128.0,2.6,0.0,1.6832,0.0,1.54467680608365,38.0228136882129,76.0456273764259,98.8593155893536,,"Compute optimized"
hpc7g.4xlarge,16.0,128.0,2.6,0.0,1.6832,0.0,1.54467680608365,9.50570342205323,76.0456273764259,24.7148288973384,,"Compute optimized"
hpc7g.8xlarge,32.0,128.0,2.6,0.0,1.6832,0.0,1.54467680608365,19.0114068441065,76.0456273764259,49.4296577946768,,"Compute optimized"
i2.2xlarge,8.0,61.0,2.5,0.1705,1.705,1600.0,1.46627565982405,4.69208211143695,35.7771260997067,11.7302052785924,10.0,"Storage optimized"
i2.4xlarge,16.0,122.0,2.5,0.5179,3.41,3200.0,0.733137829912023,4.69208211143695,35.7771260997067,11.7302052785924,6.58428268005406,"Storage optimized"
i2.8xlarge,32.0,244.0,2.5,0.682,6.82,6400.0,0.366568914956012,4.69208211143695,35.7771260997067,11.7302052785924,10.0,"Storage optimized"
i2.xlarge,4.0,30.5,2.5,0.0853,0.853,800.0,2.93083235638921,4.68933177022274,35.7561547479484,11.7233294255569,10.0,"Storage optimized"
i3.16xlarge,64.0,488.0,2.3,1.5937,4.992,15200.0,0.460737179487179,12.8205128205128,97.7564102564103,29.4871794871795,3.13233356340591,"Storage optimized"
i3.2xlarge,8.0,61.0,2.3,0.2728,0.624,1900.0,3.68589743589744,12.8205128205128,97.7564102564103,29.4871794871795,2.28739002932551,"Storage optimized"
i3.4xlarge,16.0,122.0,2.3,0.4475,1.248,3800.0,1.84294871794872,12.8205128205128,97.7564102564103,29.4871794871795,2.78882681564246,"Storage optimized"
i3.8xlarge,32.0,244.0,2.3,0.7389,2.496,7600.0,0.921474358974359,12.8205128205128,97.7564102564103,29.4871794871795,3.37799431587495,"Storage optimized"
i3.large,2.0,15.25,2.3,0.016,0.156,475.0,14.7435897435897,12.8205128205128,97.7564102564103,29.4871794871795,9.75,"Storage optimized"
i3.metal,72.0,512.0,2.3,0.5019,4.992,15200.0,0.460737179487179,14.4230769230769,102.564102564103,33.1730769230769,9.94620442319187,"Storage optimized"
i3.xlarge,4.0,30.5,2.3,0.1156,0.312,950.0,7.37179487179487,12.8205128205128,97.7564102564103,29.4871794871795,2.69896193771626,"Storage optimized"
i3en.12xlarge,48.0,384.0,3.1,1.8221,5.424,30000.0,0.571533923303835,8.84955752212389,70.7964601769911,27.4336283185841,2.97678502826409,"Storage optimized"
i3en.24xlarge,96.0,768.0,3.1,1.6916,10.848,60000.0,0.285766961651917,8.84955752212389,70.7964601769911,27.4336283185841,6.41286356112556,"Storage optimized"
i3en.2xlarge,8.0,64.0,3.1,0.2976,0.904,5000.0,3.42920353982301,8.84955752212389,70.7964601769911,27.4336283185841,3.03763440860215,"Storage optimized"
i3en.3xlarge,12.0,96.0,3.1,0.3897,1.356,7500.0,2.28613569321534,8.84955752212389,70.7964601769911,27.4336283185841,3.47959969207082,"Storage optimized"
i3en.6xlarge,24.0,192.0,3.1,0.6841,2.712,15000.0,1.14306784660767,8.84955752212389,70.7964601769911,27.4336283185841,3.96433269989768,"Storage optimized"
i3en.large,2.0,16.0,3.1,0.0306,0.226,1250.0,13.716814159292,8.84955752212389,70.7964601769911,27.4336283185841,7.38562091503268,"Storage optimized"
i3en.metal,96.0,768.0,3.1,1.0848,10.848,60000.0,0.285766961651917,8.84955752212389,70.7964601769911,27.4336283185841,10.0,"Storage optimized"
i3en.xlarge,4.0,32.0,3.1,0.1187,0.452,2500.0,6.85840707964602,8.84955752212389,70.7964601769911,27.4336283185841,3.80791912384162,"Storage optimized"
i4g.16xlarge,64.0,512.0,2.5,0.6209,4.9421,15000.0,0.505857833714413,12.949960543089,103.599684344712,32.3749013577224,7.95957481075858,"Storage optimized"
i4g.2xlarge,8.0,64.0,2.5,0.1591,0.6178,1875.0,4.04661702816445,12.9491744901263,103.59339592101,32.3729362253156,3.8830923947203,"Storage optimized"
i4g.4xlarge,16.0,128.0,2.5,0.4163,1.2355,3750.0,2.02347227842979,12.9502225819506,103.601780655605,32.3755564548766,2.96781167427336,"Storage optimized"
i4g.8xlarge,32.0,256.0,2.5,0.9047,2.471,7500.0,1.01173613921489,12.9502225819506,103.601780655605,32.3755564548766,2.73129214104123,"Storage optimized"
i4g.large,2.0,16.0,2.5,0.0487,0.1544,468.0,16.1917098445596,12.9533678756477,103.626943005181,32.3834196891192,3.17043121149897,"Storage optimized"
i4g.xlarge,4.0,32.0,2.5,0.0884,0.3089,937.0,8.09323405632891,12.9491744901263,103.59339592101,32.3729362253156,3.49434389140271,"Storage optimized"
i4i.12xlarge,48.0,384.0,3.5,1.3671,4.118,11250.0,0.849927149101505,11.6561437591064,93.2491500728509,40.7965031568723,3.01221563894375,"Storage optimized"
i4i.16xlarge,64.0,512.0,3.5,1.6613,5.491,15000.0,0.637406665452559,11.6554361682754,93.2434893462029,40.7940265889638,3.3052428820803,"Storage optimized"
i4i.24xlarge,96.0,768.0,3.5,1.9259,8.2368,22500.0,0.4249222999223,11.6550116550117,93.2400932400932,40.7925407925408,4.27685757308272,"Storage optimized"
i4i.2xlarge,8.0,64.0,3.5,0.2325,0.686,1875.0,5.10204081632653,11.6618075801749,93.2944606413994,40.8163265306122,2.9505376344086,"Storage optimized"
i4i.32xlarge,128.0,1024.0,3.5,3.0036,10.9824,30000.0,0.318691724941725,11.6550116550117,93.2400932400932,40.7925407925408,3.65641230523372,"Storage optimized"
i4i.4xlarge,16.0,128.0,3.5,0.626,1.373,3750.0,2.54916241806264,11.6533139111435,93.2265112891479,40.7865986890022,2.19329073482428,"Storage optimized"
i4i.8xlarge,32.0,256.0,3.5,1.1303,2.746,7500.0,1.27458120903132,11.6533139111435,93.2265112891479,40.7865986890022,2.42944351057241,"Storage optimized"
i4i.large,2.0,16.0,3.5,0.039,0.172,468.0,20.3488372093023,11.6279069767442,93.0232558139535,40.6976744186047,4.41025641025641,"Storage optimized"
i4i.metal,128.0,1024.0,3.5,1.0982,10.982,30000.0,0.318703332726279,11.6554361682754,93.2434893462029,40.7940265889638,10.0,"Storage optimized"
i4i.xlarge,4.0,32.0,3.5,0.1134,0.343,937.0,10.2040816326531,11.6618075801749,93.2944606413994,40.8163265306122,3.02469135802469,"Storage optimized"
i7ie.12xlarge,48.0,384.0,3.6,2.3095,6.2376,30000.0,0.577145055790689,7.69526741054252,61.5621392843401,27.7029626779531,2.70084433860143,"Storage optimized"
i7ie.18xlarge,72.0,576.0,3.6,2.672,9.3564,45000.0,0.384763370527126,7.69526741054252,61.5621392843401,27.7029626779531,3.50164670658683,"Storage optimized"
i7ie.24xlarge,96.0,768.0,3.6,3.5466,12.4752,60000.0,0.288572527895344,7.69526741054252,61.5621392843401,27.7029626779531,3.51750972762646,"Storage optimized"
i7ie.2xlarge,8.0,64.0,3.6,0.2998,1.0396,5000.0,3.46287033474413,7.69526741054252,61.5621392843401,27.7029626779531,3.46764509673115,"Storage optimized"
i7ie.3xlarge,12.0,96.0,3.6,0.3791,1.5594,7500.0,2.30858022316276,7.69526741054252,61.5621392843401,27.7029626779531,4.1134265365339,"Storage optimized"
i7ie.48xlarge,192.0,1536.0,3.6,10.883,24.9504,120000.0,0.144286263947672,7.69526741054252,61.5621392843401,27.7029626779531,2.29260314251585,"Storage optimized"
i7ie.6xlarge,24.0,192.0,3.6,1.1294,3.1188,15000.0,1.15429011158138,7.69526741054252,61.5621392843401,27.7029626779531,2.7614662652736,"Storage optimized"
i7ie.large,2.0,16.0,3.6,0.0304,0.2599,1250.0,13.8514813389765,7.69526741054252,61.5621392843401,27.7029626779531,8.54934210526316,"Storage optimized"
i7ie.metal-24xl,96.0,768.0,3.6,1.2475,12.4752,60000.0,0.288572527895344,7.69526741054252,61.5621392843401,27.7029626779531,10.0001603206413,"Storage optimized"
i7ie.metal-48xl,192.0,1536.0,3.6,2.495,24.9504,120000.0,0.144286263947672,7.69526741054252,61.5621392843401,27.7029626779531,10.0001603206413,"Storage optimized"
i7ie.xlarge,4.0,32.0,3.6,0.1436,0.5198,2500.0,6.92574066948826,7.69526741054252,61.5621392843401,27.7029626779531,3.61977715877437,"Storage optimized"
i8g.12xlarge,48.0,384.0,2.8,0.6737,4.1184,11250.0,0.67987567987568,11.6550116550117,93.2400932400932,32.6340326340326,6.11310672406116,"Storage optimized"
i8g.16xlarge,64.0,512.0,2.8,0.8412,5.4912,15000.0,0.50990675990676,11.6550116550117,93.2400932400932,32.6340326340326,6.52781740370899,"Storage optimized"
i8g.24xlarge,96.0,768.0,2.8,1.2879,8.2368,22500.0,0.33993783993784,11.6550116550117,93.2400932400932,32.6340326340326,6.39552760307477,"Storage optimized"
i8g.2xlarge,8.0,64.0,2.8,0.1473,0.6864,1875.0,4.07925407925408,11.6550116550117,93.2400932400932,32.6340326340326,4.65987780040733,"Storage optimized"
i8g.48xlarge,192.0,1536.0,2.8,0.0,16.4736,45000.0,0.16996891996892,11.6550116550117,93.2400932400932,32.6340326340326,,"Storage optimized"
i8g.4xlarge,16.0,128.0,2.8,0.189,1.3728,3750.0,2.03962703962704,11.6550116550117,93.2400932400932,32.6340326340326,7.26349206349206,"Storage optimized"
i8g.8xlarge,32.0,256.0,2.8,0.6659,2.7456,7500.0,1.01981351981352,11.6550116550117,93.2400932400932,32.6340326340326,4.12314161285478,"Storage optimized"
i8g.large,2.0,16.0,2.8,0.0519,0.1716,468.0,16.3170163170163,11.6550116550117,93.2400932400932,32.6340326340326,3.30635838150289,"Storage optimized"
i8g.metal-24xl,96.0,768.0,2.8,0.8237,8.2368,22500.0,0.33993783993784,11.6550116550117,93.2400932400932,32.6340326340326,9.99975719315285,"Storage optimized"
i8g.xlarge,4.0,32.0,2.8,0.0769,0.3432,937.0,8.15850815850816,11.6550116550117,93.2400932400932,32.6340326340326,4.4629388816645,"Storage optimized"
im4gn.16xlarge,64.0,256.0,2.5,0.5876,5.8207,30000.0,0.429501606336008,10.9952411222018,43.9809644888072,27.4881028055045,9.90588835942818,"Storage optimized"
im4gn.2xlarge,8.0,32.0,2.5,0.1719,0.7276,3750.0,3.43595382078065,10.9950522264981,43.9802089059923,27.4876305662452,4.2326934264107,"Storage optimized"
im4gn.4xlarge,16.0,64.0,2.5,0.1501,1.4552,7500.0,1.71797691039032,10.9950522264981,43.9802089059923,27.4876305662452,9.69487008660893,"Storage optimized"
im4gn.8xlarge,32.0,128.0,2.5,0.291,2.9103,15000.0,0.859017970655946,10.9954300243961,43.9817200975844,27.4885750609903,10.0010309278351,"Storage optimized"
im4gn.large,2.0,8.0,2.5,0.0514,0.1819,937.0,13.7438152831226,10.9950522264981,43.9802089059923,27.4876305662452,3.53891050583658,"Storage optimized"
im4gn.xlarge,4.0,16.0,2.5,0.0841,0.3638,1875.0,6.8719076415613,10.9950522264981,43.9802089059923,27.4876305662452,4.32580261593341,"Storage optimized"
inf1.24xlarge,96.0,192.0,2.5,0.769,4.721,0.0,0.52954882440161,20.3346748570218,40.6693497140436,50.8366871425545,6.13914174252276,"Machine Learning ASIC Instances"
inf1.2xlarge,8.0,16.0,2.5,0.0826,0.362,0.0,6.9060773480663,22.0994475138122,44.1988950276243,55.2486187845304,4.38256658595642,"Machine Learning ASIC Instances"
